ASPASN-PWY	superpathway of L-aspartate and L-asparagine biosynthesis	Interconversion of L-aspartate and L-asparagine
BGALACT-PWY	lactose degradation III	lactose degradation 3
THISYNARA-PWY	superpathway of thiamine diphosphate biosynthesis III (eukaryotes)	vitamin B1 biosynthesis IV (eukaryotes)	thiamine diphosphate biosynthesis (plants)
PWY2OL-4	superpathway of linalool biosynthesis	
PWY-7616	methanol oxidation to carbon dioxide	
PWY1QP9-2	fructosyllysine and glucosyllysine metabolism	
PWY-5160	rose anthocyanin biosynthesis I (via cyanidin 5-<i>O</i>-&beta;-<i>D</i>-glucoside)	
PWY-7392	taxadiene biosynthesis (engineered)	
PWY-7270	L-methionine salvage cycle II (plants)	5'-methylthioadenosine cycle	superpathway of L-methionine recycling (plants)	MTA cycle	Yang cycle
PWY-5474	hydroxycinnamic acid tyramine amides biosynthesis	hydroxycinnamic acid amides biosynthesis
PWY-7156	superpathway of ergosterol biosynthesis II	superpathway of ergosterol biosynthesis II (green algae)
PWY-282	cuticular wax biosynthesis	
PWY-6957	mandelate degradation to acetyl-CoA	
PWY-6544	superpathway of C28 brassinosteroid biosynthesis	
PWY-6632	caffeine degradation IV (bacteria, via demethylation and oxidation)	
PWY-7143	kaempferol gentiobioside biosynthesis	
PWY-5428	1,3-dimethylbenzene degradation to 3-methylbenzoate	<i>m</i>-xylene degradation to <i>m</i>-toluate
PWY-6317	D-galactose degradation I (Leloir pathway)	Leloir pathway
PWY-6374	vibriobactin biosynthesis	
PWY-6507	4-deoxy-L-<i>threo</i>-hex-4-enopyranuronate degradation	5-dehydro-4-deoxy-D-glucuronate degradation
PWY-6353	purine nucleotides degradation II (aerobic)	purine nucleotides catabolism
PWY-6334	L-dopa degradation I (mammalian)	dihydroxy-L-phenylalanine degradation
PWY-6196	D-serine metabolism	serine racemization
PWY-5991	superpathway of linamarin and lotaustralin biosynthesis	
PWY-5634	superpathway of penicillin, cephalosporin and cephamycin biosynthesis	
PWY-2861	biochanin A conjugates interconversion	
PWY-7175	nostoxanthin biosynthesis	
PWY-5355	nitroethane degradation	
PWY-5424	superpathway of oleoresin turpentine biosynthesis	
PWY-5306	superpathway of thiosulfate metabolism (<i>Desulfovibrio sulfodismutans</i>)	
PWY-5130	2-oxobutanoate degradation I	2-oxobutyrate catabolism	2-oxobutyrate degradation
PRPP-PWY	superpathway of histidine, purine, and pyrimidine biosynthesis	
PWY-4161	superpathway of benzoxazinoid glucosides biosynthesis	benzoxazinoids biosynthesis	DIBOA / DIMBOA biosynthesis
PWY0-521	fructoselysine and psicoselysine degradation	fructoselysine degradation
PWY-6693	D-galactose degradation IV	
P381-PWY	adenosylcobalamin biosynthesis II (aerobic)	adenosylcobalamin biosynthesis II (late cobalt incorporation)	vitamin B12 biosynthesis
HSERMETANA-PWY	L-methionine biosynthesis III	L-methionine biosynthesis by sulfhydrylation
PWY-8042	acylceramide biosynthesis	
ERGOSTEROL-SYN-PWY	superpathway of ergosterol biosynthesis I	superpathway of ergosterol biosynthesis I (fungi)
ARGORNPROST-PWY	L-arginine degradation (Stickland reaction)	
PWY-6683	assimilatory sulfate reduction III	
SULFATE-CYS-PWY	superpathway of sulfate assimilation and cysteine biosynthesis	
PWY-6773	1,3-&beta;-D-glucan biosynthesis	callose biosynthesis
PWY18C3-17	superpathway of acylsucrose biosynthesis (wild tomato)	
PWY-6795	diacylglyceryl-<i>N,N,N</i>-trimethylhomoserine biosynthesis	betaine lipid biosynthesis
PWY-I9	L-cysteine biosynthesis VI (from L-methionine)	reverse transsulfuration	methionine to cysteine transsulfuration
GALDEG-PWY	D-galactose degradation II	De Ley-Doudoroff pathway
PWY-7592	arachidonate biosynthesis III (6-desaturase, mammals)	arachidonic acid biosynthesis III (metazoa)
PWY-7379	mRNA capping II	
PWY-8110	L-dopa degradation II (bacterial)	
PWY-7237	<i>myo</i>-, <i>chiro</i>- and <i>scyllo</i>-inositol degradation	
PWY-6947	superpathway of cholesterol degradation II (cholesterol dehydrogenase)	
PWY-7110	superpathway of megalomicin A biosynthesis	
PWY-6449	fenchone biosynthesis	
PWY-7531	mannojirimycin biosynthesis	
PWY-6628	superpathway of L-phenylalanine biosynthesis	
PWY-6505	L-tryptophan degradation XII (Geobacillus)	
PWY-6338	superpathway of vanillin and vanillate degradation	
PWY-6075	ergosterol biosynthesis I	ergosterol biosynthesis I (fungi)
PWY-7568	L-galactose degradation	
PWY-6165	chorismate biosynthesis II (archaea)	
PWY-5920	superpathway of heme <i>b</i> biosynthesis from glycine	
PWY-5672	ginsenosides biosynthesis	ginseng biosynthesis
PWY-5850	superpathway of menaquinol-6 biosynthesis	superpathway of menaquinone-6 biosynthesis
PWY-5538	pyruvate fermentation to acetate VI	acetate fermentation	pyruvic acid fermentation to acetic acid VI	acetic acid fermentation
P184-PWY	protocatechuate degradation I (<I>meta</I>-cleavage pathway)	protocatechuate degradation via <I>meta</I>-cleavage	protocatechuate 4,5-cleavage
PWY-5416	superpathway of diterpene resin acids biosynthesis	
PWY-5273	<i>p</i>-cumate degradation	
PWY-5100	pyruvate fermentation to acetate and lactate II	pyruvic acid fermentation to acetic acid and lactic acid II
PWY-5048	rosmarinic acid biosynthesis I	
PWY-3502	superpathway of NAD biosynthesis in eukaryotes	
LACTOSECAT-PWY	lactose and galactose degradation I	lactose degradation 1	lactose 6-P degradation I	lactose 6-phosphate degradation	lactose 6'-phosphate degradation
POLYAMSYN-PWY	superpathway of polyamine biosynthesis I	spermidine biosynthesis	putrescine biosynthesis	polyamine biosynthesis I	aminopropylcadaverine biosynthesis
P165-PWY	superpathway of purines degradation in plants	
PWY0-1535	D-serine degradation	
GLYCOLYSIS-TCA-GLYOX-BYPASS	superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	
ARG+POLYAMINE-SYN	superpathway of arginine and polyamine biosynthesis	
DETOX1-PWY-1	reactive oxygen species degradation	removal of superoxide radicals
P482-PWY	arsonoacetate degradation	arsonoacetic acid degradation
PWY-5479	6-methoxypodophyllotoxin biosynthesis	
SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	
PWY0-881	superpathway of fatty acid biosynthesis I (E. coli)	
PWY-8094	superpathway of kavalactone biosynthesis	
PWY-8093	D-apiose degradation II (to D-apionate)	
PWY-7528	L-methionine salvage cycle I (bacteria and plants)	5'-methylthioadenosine cycle	MTA cycle	Yang cycle
TOLUENE-DEG-DIOL-PWY	toluene degradation to 2-hydroxypentadienoate (<I>via</I> toluene-<I>cis</I>-diol)	toluene degradation <I>via</I> toluene-<I>cis</I>-diol
PWY-7342	superpathway of nicotine biosynthesis	
PWY-7228	superpathway of guanosine nucleotides <i>de novo</i> biosynthesis I	
PWY-7839	lacto-series glycosphingolipids biosynthesis	lactoglycosphingolipids biosynthesis
PWY-7024	superpathway of the 3-hydroxypropanoate cycle	superpathway of the 3-hydroxypropionate cycle
PWY-6901	superpathway of glucose and xylose degradation	
PWY-6604	superpathway of <i>Clostridium acetobutylicum</i> acidogenic and solventogenic fermentation	
PWY1ZNC-1	assimilatory sulfate reduction IV	
PWY-4421	curcumin glucoside biosynthesis	
PWY-6303	methyl indole-3-acetate interconversion	MeIAA interconversion	Methyl IAA biosynthesis	methyl indole-3-acetic acid interconversion
PWY-5980	xylogalacturonan biosynthesis	
PWY-6470	peptidoglycan biosynthesis V (&beta;-lactam resistance)	penicillin resistance	&beta;-lactam resistance
PWY-5782	2-keto-L-gulonate biosynthesis	2-keto-gulonate biosynthesis	2-dehydro-gulonate biosynthesis
PWY-6293	superpathway of L-cysteine biosynthesis (fungi)	
PWY-8089	D-apiose degradation I	
PWY-6145	superpathway of CMP-sialic acids biosynthesis	
PWY-6422	D-arginine degradation	arginine dehydrogenase (ADH) pathway
PWY-5903	bacillibactin biosynthesis	
PWY-5838	superpathway of menaquinol-8 biosynthesis I	vitamin K<sub>2</sub> biosynthesis I	superpathway of menaquinone-8 biosynthesis I
PWY-5507	adenosylcobalamin biosynthesis I (anaerobic)	adenosylcobalamin biosynthesis I (early cobalt insertion)	vitamin B12 biosynthesis
PWY-7088	taxiphyllin biosynthesis	
PWY-7016	neomycin biosynthesis	
PWY-5360	superpathway of tetrathionate reduction (<i>Salmonella typhimurium</i>)	
PWY-7889	tRNA-uridine 2-thiolation (mammalian mitochondria)	
PWY-5257	superpathway of pentose and pentitol degradation	
PWY-7294	D-xylose degradation IV	Dahms pathway
PWY-5071	superpathway of rosmarinic acid biosynthesis	
PWY-3097	superpathway of isoflavonoids (via naringenin)	
PHOSLIPSYN2-PWY	superpathway of phospholipid biosynthesis II (plants)	phosphoglyceride biosynthesis
PWY-8118	patellamide A and C biosynthesis	
PWY-7260	delphinidin diglucoside biosynthesis (acyl-glucose dependent)	
ORNDEG-PWY	superpathway of ornithine degradation	
GLYCINE-SYN2-PWY	glycine biosynthesis II	
COLANSYN-PWY	colanic acid building blocks biosynthesis	
SOPHOROSYLOXYDOCOSANOATE-SYN-PWY	sophorolipid biosynthesis	sophorosyloxydocosanoate biosynthesis
ALLANTOINDEG-PWY	superpathway of allantoin degradation in yeast	ureide degradation
PWY-7494	choline degradation IV	
PWY66-4	cholesterol biosynthesis III (via desmosterol)	
PWY-5161	6'-deoxychalcone metabolism	
PWY0-41	allantoin degradation IV (anaerobic)	
TOLUENE-DEG-3-OH-PWY	toluene degradation to 2-hydroxypentadienoate (<I>via 4-methylcatechol</i>)	toluene degradation <I>via</I> 3-hydroxytoluene
PWY-7992	superpathway of menaquinol-8 biosynthesis III	
PWY-6995	5-hydroxymethylfurfural degradation	
PWY-5516	D-xylose degradation II	
PWY-7328	superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	
PWY-7187	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II	
PWY-7209	superpathway of pyrimidine ribonucleosides degradation	
PWY-7003	glycerol degradation to butanol	
PWY-2701	maackiain conjugates interconversion	
PWY-5174	capsanthin and capsorubin biosynthesis	
P221-PWY	octane oxidation	
PWY-6887	kauralexin biosynthesis	
PWY-6590	superpathway of <i>Clostridium acetobutylicum</i> acidogenic fermentation	acetobutylicum acidogenic fermentation
PWY-6443	benzoate biosynthesis I (CoA-dependent, &beta;-oxidative)	benzoic acid biosynthesis
PWY-8020	D-xylose degradation V	Weimberg pathway
PWY-6284	superpathway of unsaturated fatty acids biosynthesis (<i>E. coli</i>)	
PWY0-1527	curcumin degradation	curcumin metabolism
PWY-6126	superpathway of adenosine nucleotides <i>de novo</i> biosynthesis II	
PWY-5717	superpathway of formononetin derivative biosynthesis	
PWY-5897	superpathway of menaquinol-11 biosynthesis	vitamin K<sub>2</sub> biosynthesis	superpathway of menaquinone-11 biosynthesis
PWY-7703	2,4-xylenol degradation to protocatechuate	
PWY-5129	sphingolipid biosynthesis (plants)	ceramide biosynthesis (plants)
PWY-5182	toluene degradation II (aerobic) (via 4-methylcatechol)	
PWY-5483	pyruvate fermentation to acetate III	pyruvic acid fermentation to acetic acid III
PWY-5335	superpathway of sulfide oxidation (<i>Starkeya novella</i>)	
PWY-5350	thiosulfate disproportionation IV (rhodanese)	
PWY-6760	D-xylose degradation III	&alpha;-D-xylose degradation III	Weimberg pathway
PWY-5052	superpathway of gibberellin biosynthesis	
PWY-1001	cellulose biosynthesis	
PWY-5959	aflatoxins B<sub>1</sub> and G<sub>1</sub> biosynthesis	
PWY-8044	cyclohexane-1-carboxyl-CoA biosynthesis	cyclohexane-1-carboxylate biosynthesis
PWY-2229	superpathway of pterocarpan biosynthesis (via formononetin)	
PWY-7114	tea aroma glycosidic precursor bioactivation	
PENTOSE-P-PWY	pentose phosphate pathway	pentose shunt	hexose monophosphate shunt	phosphogluconate pathway	superpathway of oxidative and non-oxidative branches of pentose phosphate pathway
NADSYN-PWY	NAD <i>de novo</i> biosynthesis II (from tryptophan)	nicotinamide adenine dinucleotide biosynthesis
PWY-5976	dhurrin degradation	
GLUCUROCAT-PWY	superpathway of &beta;-D-glucuronosides degradation	D-glucuronate catabolism	D-glucuronate degradation	glucuronic acid degradation	glucuronate degradation	&beta;-D-glucuronide degradation
CAROTENOID-PWY	superpathway of carotenoid biosynthesis in plants	
UBISYN-PWY	superpathway of ubiquinol-8 biosynthesis (prokaryotic)	superpathway of ubiquinone-8 biosynthesis (prokaryotic)
PWY-6437	fenchol biosynthesis I	
PWY-6831	pyrrolnitrin biosynthesis	
4AMINOBUTMETAB-PWY	superpathway of 4-aminobutanoate degradation	&gamma;-amino-butyrate shunt	GABA degradation
XYLCAT-PWY	D-xylose degradation I	D-xylose catabolism
PWY4LZ-257	superpathway of fermentation (<i>Chlamydomonas reinhardtii</i>)	pyruvate fermentation (Chlamydomonas overview)	superpathway of fermentation from pyruvate (<i>Chlamydomonas reinhardtii</i>)	pyruvic acid fermentation (Chlamydomonas overview)
PWY0-162	superpathway of pyrimidine ribonucleotides <i>de novo</i> biosynthesis	pyrimidine biosynthesis
PWY-7601	arachidonate biosynthesis IV (8-detaturase, lower eukaryotes)	
PWY0-1569	autoinducer AI-2 degradation	(<i>S</i>)-4,5-dihydroxypentane-2,3-dione degradation	autoinducer 2 degradation	AI-2 degradation
PWY-7809	superpathway of tetracycline and oxytetracycline biosynthesis	
PWY-7434	terminal <i>O</i>-glycans residues modification (via type 2 precursor disaccharide)	
PWY-7066	glycyrrhetinate biosynthesis	
PWY-7305	superpathway of steroid hormone biosynthesis	
PWY-7196	superpathway of pyrimidine ribonucleosides salvage	
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	protocatechuate degradation II (ortho-cleavage pathway)	protocatechuate branch of the 3-oxoadipate pathway	protocatechuate branch of the 3-ketoadipate pathway	protocatechuate branch of the &beta;-ketoadipate pathway	protocatechuate degradation via ortho-cleavage	protocatechuate degradation via the &beta;-ketoadipate pathway	protocatechuate 3,4-cleavage
PWY-6977	superpathway of erythromycin biosynthesis	
TOLUENE-DEG-4-OH-PWY	toluene degradation to 4-methylphenol	toluene degradationto 4-hydroxytoluene	toluene degradation to <i>p</I>-cresol
PWY-6751	superpathway of hydrogen production	
PWY-7178	D-xylose degradation to ethylene glycol (engineered)	
PWY-6569	chondroitin sulfate biosynthesis	
PWY-5049	rosmarinic acid biosynthesis II	
PWY-6402	superpathway of melatonin degradation	
PWY-8022	salmochelin degradation	
PWY-6269	superpathway of adenosylcobalamin salvage from cobinamide II	
PWY-6072	superpathway of dimethylsulfone degradation	
PWY-7205	CMP phosphorylation	
PWY-5863	superpathway of phylloquinol biosynthesis	superpathway of phylloquinone biosynthesis
PWY-5692	allantoin degradation to glyoxylate II	
PWY66-241	bupropion degradation	
PWY-5459	methylglyoxal degradation IV	
PWY-5313	superpathway of anthocyanin biosynthesis (from cyanidin and cyanidin 3-<i>O</i>-glucoside)	
PWY-5179	toluene degradation V (aerobic) (<I>via</I> toluene-<I>cis</I>-diol)	
PWY-5004	superpathway of L-citrulline metabolism	
PWY-1782	superpathway of indole-3-acetate conjugate biosynthesis	superpathway of IAA conjugation	superpathway of indole-3-acetic acid conjugate biosynthesis	superpathway of IAA conjugate biosynthesis
PWY-7456	&beta;-(1,4)-mannan degradation	plant mannan degradation
MET-SAM-PWY	superpathway of <i>S</i>-adenosyl-L-methionine biosynthesis	
P461-PWY	hexitol fermentation to lactate, formate, ethanol and acetate	sorbitol metabolism	sorbitol fermentation	mannitol fermentation	sugar alcohol fermentation	hexitol fermentation to lactic acid, formic acid, ethanol and acetic acid
PWY-8071	<i>N</i>-3-oxalyl-L-2,3-diaminopropanoate biosynthesis	
PWY3DJ-12	ceramide <i>de novo</i> biosynthesis	
PWY4FS-5	superpathway of phosphatidylcholine biosynthesis	
GALACT-GLUCUROCAT-PWY	superpathway of hexuronide and hexuronate degradation	galacturonate and glucuronate catabolism	superpathway of galacturonate and glucuronate degradation
BENZCOA-PWY	anaerobic aromatic compound degradation (<i>Thauera aromatica</i>)	
PWY0-981	taurine degradation IV	
THREOCAT-PWY	superpathway of L-threonine metabolism	
PWY-5025	indole-3-acetate biosynthesis IV (bacteria)	IAA biosynthesis IV (bacteria)	indole-3-acetic acid biosynthesis IV (bacteria)
PWY-6403	carrageenan biosynthesis	
PWY-6962	superpathway of trimethylamine degradation	
PWY-81	toluene degradation to benzoyl-CoA (anaerobic)	toluene oxidation (anaerobic)
PWY-7622	UDP-&alpha;-D-galactofuranose biosynthesis	UDP-galactofuranose biosynthesis
PWY-7393	&beta;-carotene biosynthesis (engineered)	Golden Rice
PWY-6816	agarose degradation	
PWY-7277	sphingolipid biosynthesis (mammals)	
PWY-6556	pyrimidine ribonucleosides salvage II	
PWY-7091	linustatin bioactivation	
PWY-7169	hyperxanthone E biosynthesis	
PWY-7507	chelerythrine biosynthesis	
PWY-6322	phosphinothricin tripeptide biosynthesis	PTT biosynthesis	bialaphos biosynthesis
PWY-6641	superpathway of sulfolactate degradation	bifurcated pathway of 3-sulfolactate degradation
PWY-6555	superpathway of 1D-<i>myo</i>-inositol hexakisphosphate biosynthesis (plants)	phytate biosynthesis
PWY-7375	mRNA capping I	
PWY-6385	peptidoglycan biosynthesis III (mycobacteria)	
PWY-6234	superpathway of jasmonoyl-amino acid conjugates biosynthesis	superpathway of JA-amino acid conjugate biosynthesis	superpathway of jasmonate-amino acid conjugate biosynthesis	superpathway of jasmonic acid-amino acid conjugate biosynthesis	superpathway of jasmonoyl-amino acid biosynthesis	superpathway of jasmonyl-amino acid biosynthesis
PWY-6358	superpathway of D-<i>myo</i>-inositol (1,4,5)-trisphosphate metabolism	
PWY-5125	anthocyanin biosynthesis	cyanidin 3-O-glucoside biosynthesis
PWY-7647	ulvan degradation	
PWY-5993	superpathway of rifamycin B biosynthesis	
PWY-5647	2-nitrobenzoate degradation I	
PWY-5430	<i>meta</i> cleavage pathway of aromatic compounds	
PWY-6804	diacylglycerol biosynthesis (PUFA enrichment in oilseed)	
PWY-5308	superpathway of sulfur metabolism (<i>Desulfocapsa sulfoexigens</i>)	
TOLUENE-DEG-CATECHOL-PWY	toluene degradation to benzoate	toluene degradation <I>via</I> catechol
PWY-5134	superpathway of bitter acids biosynthesis	
PWY-5339	chalcone 2'-<i>O</i>-glucoside biosynthesis	
PWY-4221	superpathway of coenzyme A biosynthesis II (plants)	
P4-PWY	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	
PWY-13	superpathway of tetrahydroxyxanthone biosynthesis	
